#GeneID	AssociatedGenes	RelatedGenes	ConceptID	DiseaseName	SourceName	SourceID	DiseaseMIM	LastUpdated
7128	TNFAIP3		C4225218	"Autoinflammatory syndrome, familial, Behcet-like"	NCBI curation		616744	16-Feb-16
8795	TNFRSF10B		C1168401	Squamous cell carcinoma of the head and neck	Office of Rare Diseases	8503	275355	16-Feb-16
8792	TNFRSF11A		C0432292	Familial expansile osteolysis	Office of Rare Diseases	9168	174810	16-Feb-16
8792	TNFRSF11A		C0432292	Familial expansile osteolysis	SNOMED CT	254153009	174810	16-Feb-16
8792	TNFRSF11A		C2676766	Osteopetrosis autosomal recessive 7	Office of Rare Diseases	10106	612301	16-Feb-16
8792	TNFRSF11A		C4016837	"Paget disease of bone 2, early-onset"	NCBI curation		602080	17-May-16
4982	TNFRSF11B		C0268414	Hyperphosphatasemia with bone disease	SNOMED CT	9723006	239000	16-Feb-16
23495	TNFRSF13B		C1836032	Immunoglobulin A deficiency 2	Office of Rare Diseases	10198	609529	16-Feb-16
23495	TNFRSF13B		C3150354	Common variable immunodeficiency 2	"UCLA Clinical Genomics Center, UCLA"		240500	16-Feb-16
115650	TNFRSF13C		C3150354	Common variable immunodeficiency 2	"UCLA Clinical Genomics Center, UCLA"		240500	16-Feb-16
115650	TNFRSF13C		C3150739	Common variable immunodeficiency 4	NCBI curation		613494	16-Feb-16
7132	TNFRSF1A		C1275126	TNF receptor-associated periodic fever syndrome (TRAPS)	SNOMED CT	403833009	142680	16-Feb-16
7132	TNFRSF1A		C1275126	TNF receptor-associated periodic fever syndrome (TRAPS)	"UCLA Clinical Genomics Center, UCLA"		142680	16-Feb-16
7132	TNFRSF1A		C3553728	"Multiple sclerosis, susceptibility to, 5"	NCBI curation		614810	16-Feb-16
7293	TNFRSF4		C3810053	Immunodeficiency 16	NCBI curation		615593	16-Feb-16
8600	TNFSF11		C1850126	Osteopetrosis autosomal recessive 2	Office of Rare Diseases	4157	259710	16-Feb-16
7292	TNFSF4		C1838021	Myocardial infarction 1	NCBI curation		608446	16-Feb-16
23043	TNIK		C4310755	"Mental retardation, autosomal recessive 54"	NCBI curation		617028	24-Aug-16
7134	TNNC1		C2678475	Dilated cardiomyopathy 1Z	NCBI curation	C2678475	611879	16-Feb-16
7134	TNNC1		C2750472	Familial hypertrophic cardiomyopathy 13	NCBI curation		613243	16-Feb-16
7134		TNNC1	C0007193	Primary dilated cardiomyopathy	SNOMED CT	195021004		16-Feb-16
7134		TNNC1	C0340427	Familial dilated cardiomyopathy	Orphanet	217607		16-Feb-16
7134		TNNC1	C0878544	Cardiomyopathy	SNOMED CT	85898001		16-Feb-16
7134		TNNC1	C0949658	Primary familial hypertrophic cardiomyopathy	SNOMED CT	83978005		16-Feb-16
7136	TNNI2		C1834523	Distal arthrogryposis type 2B	NCBI curation		601680	16-Feb-16
7137	TNNI3		C1860752	Familial hypertrophic cardiomyopathy 7	"UCLA Clinical Genomics Center, UCLA"		613690	16-Feb-16
7137	TNNI3		C1861861	Familial restrictive cardiomyopathy 1	"UCLA Clinical Genomics Center, UCLA"		115210	16-Feb-16
7137	TNNI3		C2678474	Dilated cardiomyopathy 2A	NCBI curation	C2678474	611880	16-Feb-16
7137	TNNI3		C2750091	Dilated cardiomyopathy 1FF	"UCLA Clinical Genomics Center, UCLA"		613286	16-Feb-16
7137		TNNI3	C0007193	Primary dilated cardiomyopathy	SNOMED CT	195021004		16-Feb-16
7137		TNNI3	C0340427	Familial dilated cardiomyopathy	Orphanet	217607		16-Feb-16
7137		TNNI3	C0340429	Familial restrictive cardiomyopathy	SNOMED CT	233878008		16-Feb-16
7137		TNNI3	C0878544	Cardiomyopathy	SNOMED CT	85898001		16-Feb-16
7137		TNNI3	C0949658	Primary familial hypertrophic cardiomyopathy	SNOMED CT	83978005		16-Feb-16
51086	TNNI3K		C4015285	Cardiac conduction disease with or without dilated cardiomyopathy	NCBI curation		616117	16-Feb-16
7138	TNNT1		C1854380	Nemaline myopathy 5	Office of Rare Diseases	8334	605355	16-Feb-16
7138		TNNT1	C0206157	Nemaline myopathy	SNOMED CT	75072002		16-Feb-16
7139	TNNT2		C0007193	Primary dilated cardiomyopathy	SNOMED CT	195021004		16-Feb-16
7139	TNNT2		C1832243	Left ventricular noncompaction 6	NCBI curation		601494	16-Feb-16
7139	TNNT2		C1861864	Familial hypertrophic cardiomyopathy 2	NCBI curation		115195	16-Feb-16
7139	TNNT2		C2676271	Familial restrictive cardiomyopathy 3	NCBI curation		612422	16-Feb-16
7139		TNNT2	C0340427	Familial dilated cardiomyopathy	Orphanet	217607		16-Feb-16
7139		TNNT2	C0340429	Familial restrictive cardiomyopathy	SNOMED CT	233878008		16-Feb-16
7139		TNNT2	C0878544	Cardiomyopathy	SNOMED CT	85898001		16-Feb-16
7139		TNNT2	C0949658	Primary familial hypertrophic cardiomyopathy	SNOMED CT	83978005		16-Feb-16
7140	TNNT3		C1834523	Distal arthrogryposis type 2B	NCBI curation		601680	16-Feb-16
7148	TNXB		C1848029	Ehlers-Danlos-like syndrome due to tenascin-X deficiency	Office of Rare Diseases	8507	606408	16-Feb-16
7148	TNXB		C4014831	Vesicoureteral reflux 8	NCBI curation		615963	16-Feb-16
114034	TOE1		C3554226	"Pontocerebellar hypoplasia, type 7"	NCBI curation		614969	16-Feb-16
10210	TOPORS		C1835923	Retinitis pigmentosa 31	NCBI curation		609923	16-Feb-16
10210		TOPORS	C0035334	Retinitis pigmentosa	ADAM	CN038210	268000	16-Feb-16
10210		TOPORS	C0035334	Retinitis pigmentosa	Office of Rare Diseases	5694	268000	16-Feb-16
10210		TOPORS	C0035334	Retinitis pigmentosa	SNOMED CT	28835009	268000	16-Feb-16
1861	TOR1A		C1851945	Dystonia 1	Office of Rare Diseases	2027	128100	16-Feb-16
26092	TOR1AIP1		C4310731	"Muscular dystrophy, limb-girdle, type 2y"	NCBI curation		617072	24-Aug-16
7157	TP53		C0029463	Osteosarcoma	Office of Rare Diseases	7284	259500	16-Feb-16
7157	TP53		C0029463	Osteosarcoma	SNOMED CT	21708004	259500	16-Feb-16
7157	TP53		C0205770	Choroid plexus papilloma	Office of Rare Diseases	4214	260500	16-Feb-16
7157	TP53		C0205770	Choroid plexus papilloma	SNOMED CT	18021007	260500	16-Feb-16
7157	TP53		C0235974	Carcinoma of pancreas	SNOMED CT	372142002	260350	16-Feb-16
7157	TP53		C0346153	Familial cancer of breast	SNOMED CT	254843006	114480	16-Feb-16
7157	TP53		C0699790	Carcinoma of colon	SNOMED CT	269533000	114500	16-Feb-16
7157	TP53		C1835398	Li-Fraumeni syndrome 1	"UCLA Clinical Genomics Center, UCLA"		151623	16-Feb-16
7157	TP53		C1859972	"Adrenocortical carcinoma, hereditary"	NCBI curation		202300	16-Feb-16
7157	TP53		C2239176	Hepatocellular carcinoma	SNOMED CT	25370001	114550	16-Feb-16
7157	TP53		C2750850	Glioma susceptibility 1	NCBI curation		137800	16-Feb-16
7157	TP53		C2931822	Nasopharyngeal carcinoma	NCBI curation		607107	16-Feb-16
7157	TP53		C3553606	"Basal cell carcinoma, susceptibility to, 7"	NCBI curation		614740	16-Feb-16
7157		TP53	C0017638	Glioma	Office of Rare Diseases	6513		16-Feb-16
7157		TP53	C0017638	Glioma	SNOMED CT	393564001		16-Feb-16
7157		TP53	C0085390	Li-Fraumeni syndrome	Genetics Home Reference	li-fraumeni-syndrome		16-Feb-16
7157		TP53	C0085390	Li-Fraumeni syndrome	SNOMED CT	428850001		16-Feb-16
7157		TP53	C1458155	Neoplasm of the breast	Human Phenotype Ontology	HP:0100013		18-Jul-17
8626	TP63		C0406709	Hay-Wells syndrome of ectodermal dysplasia	SNOMED CT	55821006	106260	16-Feb-16
8626	TP63		C1785148	Rapp-Hodgkin ectodermal dysplasia syndrome	Office of Rare Diseases	5690	129400	16-Feb-16
8626	TP63		C1785148	Rapp-Hodgkin ectodermal dysplasia syndrome	SNOMED CT	7731005	129400	16-Feb-16
8626	TP63		C1854442	Split-hand/foot malformation 4	NCBI curation		605289	16-Feb-16
8626	TP63		C1858562	"Ectrodactyly, ectodermal dysplasia, and cleft lip/palate syndrome 3"	NCBI curation		604292	16-Feb-16
8626	TP63		C1863204	ADULT syndrome	Office of Rare Diseases	384	103285	16-Feb-16
8626	TP63		C1863753	Limb-mammary syndrome	Office of Rare Diseases	10051	603543	16-Feb-16
219931	TPCN2		C2677088	"Skin/hair/eye pigmentation, variation in, 10"	NCBI curation		612267	16-Feb-16
121278	TPH2		C1269683	Major depressive disorder	SNOMED CT	370143000	608516	16-Feb-16
121278	TPH2		C2751802	Attention deficit-hyperactivity disorder 7	NCBI curation		613003	16-Feb-16
121278	TPH2		CN120491	Tryptophan 5-monooxygenase deficiency	NCBI curation			16-Feb-16
7167	TPI1		C1860808	Triosephosphate isomerase deficiency	NCBI curation		615512	16-Feb-16
27010	TPK1		C3280866	Thiamine metabolism dysfunction syndrome 5 (episodic encephalopathy type)	NCBI curation		614458	24-Aug-16
7168	TPM1		C0007193	Primary dilated cardiomyopathy	SNOMED CT	195021004		16-Feb-16
7168	TPM1		C1861863	Familial hypertrophic cardiomyopathy 3	NCBI curation		115196	16-Feb-16
7168	TPM1		C2678476	Dilated cardiomyopathy 1Y	NCBI curation	C2678476	611878	16-Feb-16
7168		TPM1	C0340427	Familial dilated cardiomyopathy	Orphanet	217607		16-Feb-16
7168		TPM1	C0878544	Cardiomyopathy	SNOMED CT	85898001		16-Feb-16
7168		TPM1	C0949658	Primary familial hypertrophic cardiomyopathy	SNOMED CT	83978005		16-Feb-16
7169	TPM2		C0220662	Arthrogryposis multiplex congenita distal type 1	Office of Rare Diseases	787	108120	16-Feb-16
7169	TPM2		C0546264	Congenital myopathy with fiber type disproportion	SNOMED CT	240084007	255310	16-Feb-16
7169	TPM2		C1834523	Distal arthrogryposis type 2B	NCBI curation		601680	16-Feb-16
7169	TPM2		C1836447	Nemaline myopathy 4	Office of Rare Diseases	10112	609285	16-Feb-16
7169		TPM2	C0206157	Nemaline myopathy	SNOMED CT	75072002		16-Feb-16
7170	TPM3		C0546264	Congenital myopathy with fiber type disproportion	SNOMED CT	240084007	255310	16-Feb-16
7170	TPM3		C1836448	Nemaline myopathy 1	Office of Rare Diseases	7171	609284	16-Feb-16
7170		TPM3	C0206157	Nemaline myopathy	SNOMED CT	75072002		16-Feb-16
7172	TPMT		C0342801	Thiopurine methyltransferase deficiency	Office of Rare Diseases	5173	610460	16-Feb-16
7172	TPMT		C0342801	Thiopurine methyltransferase deficiency	SNOMED CT	238012003	610460	16-Feb-16
7172	TPMT		CN077959	Azathioprine response	"NCBI, ClinVar"			16-Feb-16
7172	TPMT		CN077995	Mercaptopurine response	"NCBI, ClinVar"			16-Feb-16
7172	TPMT		CN078017	Thioguanine response	"NCBI, ClinVar"			16-Feb-16
7173	TPO		C1291299	Deficiency of iodide peroxidase	SNOMED CT	124204003	274500	16-Feb-16
7173		TPO	C0010308	Congenital hypothyroidism	Office of Rare Diseases	1487		16-Feb-16
7173		TPO	C0010308	Congenital hypothyroidism	SNOMED CT	190268003		16-Feb-16
1200	TPP1		C1876161	Ceroid lipofuscinosis neuronal 2	NCBI curation		204500	20-May-16
1200		TPP1	C0027877	Neuronal ceroid lipofuscinosis	SNOMED CT	42012007	214200	16-Feb-16
286262	TPRN		C2750082	"Deafness, autosomal recessive 79"	NCBI curation		613307	16-Feb-16
286262		TPRN	C0236038	Hereditary hearing loss and deafness	GeneTests	53589		16-Feb-16
286262		TPRN	CN043648	Nonsyndromic hearing loss and deafness	NCBI curation			28-Apr-17
286262		TPRN	CN043650	"Nonsyndromic Hearing Loss and Deafness, Autosomal Recessive"	GeneTests	53608		16-Feb-16
28755	TRAC		C3809332	T-cell receptor alpha/beta deficiency	NCBI curation		615387	16-Feb-16
7187	TRAF3		C3553868	"Herpes simplex encephalitis, susceptibility to, 3"	NCBI curation		614849	16-Feb-16
26146	TRAF3IP1		C4225263	Senior-Loken syndrome 9	NCBI curation		616629	23-Oct-16
26146		TRAF3IP1	CN117960	Renal dysplasia and retinal aplasia	SNOMED CT	236531005		16-Feb-16
10758	TRAF3IP2		C3279754	Psoriasis susceptibility 13	NCBI curation		614070	16-Feb-16
10758	TRAF3IP2		C3714992	"Candidiasis, familial, 8"	NCBI curation		615527	16-Feb-16
10293	TRAIP		C4225212	Seckel syndrome 9	NCBI curation		616777	16-Feb-16
60684	TRAPPC11		C3809236	"Limb-girdle muscular dystrophy, type 2S"	NCBI curation		615356	16-Feb-16
60684		TRAPPC11	C0686353	Limb-girdle muscular dystrophy	Office of Rare Diseases	6907		16-Feb-16
60684		TRAPPC11	C0686353	Limb-girdle muscular dystrophy	Orphanet	263		16-Feb-16
60684		TRAPPC11	C0686353	Limb-girdle muscular dystrophy	SNOMED CT	93153005		16-Feb-16
60684		TRAPPC11	C2931907	"Limb-girdle muscular dystrophy, autosomal recessive"	"NCBI, ClinVar"			16-Feb-16
6399	TRAPPC2		C0220776	Spondyloepiphyseal dysplasia tarda	Office of Rare Diseases	4985	313400	16-Feb-16
6399	TRAPPC2		C0220776	Spondyloepiphyseal dysplasia tarda	SNOMED CT	51952004	313400	16-Feb-16
83696	TRAPPC9		C2750791	"Mental retardation, autosomal recessive 13"	NCBI curation		613192	16-Feb-16
10345	TRDN		C3809536	"Ventricular tachycardia, catecholaminergic polymorphic, 5, with or without muscle weakness"	NCBI curation		615441	16-Feb-16
10345	TRDN		CN033270	"Ventricular tachycardia, catecholaminergic polymorphic, 1"	"Laboratory for Molecular Medicine,Partners HealthCare Personalized Medicine"	38717704	604772	25-Mar-16
11181	TREH		C0268187	"alpha, alpha-Trehalase deficiency"	SNOMED CT	84193000	612119	16-Feb-16
54209	TREM2		C1857316	Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy	Office of Rare Diseases	9921	221770	16-Feb-16
11277	TREX1		C0024141	Systemic lupus erythematosus	SNOMED CT	55464009	152700	16-Feb-16
11277	TREX1		C0796126	Aicardi Goutieres syndrome 1	NCBI curation		225750	16-Feb-16
11277	TREX1		C1860518	"Vasculopathy, retinal, with cerebral leukodystrophy"	Office of Rare Diseases	1217	192315	16-Feb-16
11277	TREX1		C3277619	Chilblain lupus 1	NCBI curation		610448	24-Aug-16
11277		TREX1	C0393591	Aicardi Goutieres syndrome	Office of Rare Diseases	575		16-Feb-16
11277		TREX1	C0393591	Aicardi Goutieres syndrome	SNOMED CT	230312006		16-Feb-16
7200	TRH		C0220998	Hypothalamic hypothyroidism	SNOMED CT	37429009	275120	16-Feb-16
23321	TRIM2		C3809655	"Charcot-Marie-Tooth disease, axonal, type 2R"	NCBI curation		615490	16-Feb-16
8805	TRIM24		C0238463	Papillary thyroid carcinoma	Office of Rare Diseases	5205	188550	16-Feb-16
8805	TRIM24		C0238463	Papillary thyroid carcinoma	SNOMED CT	255029007	188550	16-Feb-16
22954	TRIM32		C0270968	Sarcotubular myopathy	SNOMED CT	43226001	254110	16-Feb-16
22954	TRIM32		C1859569	Bardet-Biedl syndrome 11	Office of Rare Diseases	10210	615988	16-Feb-16
22954		TRIM32	C0686353	Limb-girdle muscular dystrophy	Office of Rare Diseases	6907		16-Feb-16
22954		TRIM32	C0686353	Limb-girdle muscular dystrophy	Orphanet	263		16-Feb-16
22954		TRIM32	C0686353	Limb-girdle muscular dystrophy	SNOMED CT	93153005		16-Feb-16
22954		TRIM32	C0752166	Bardet-Biedl syndrome	Genetics Home Reference	bardet-biedl-syndrome	209900	16-Feb-16
22954		TRIM32	C0752166	Bardet-Biedl syndrome	Office of Rare Diseases	6866	209900	16-Feb-16
22954		TRIM32	C0752166	Bardet-Biedl syndrome	SNOMED CT	5619004	209900	16-Feb-16
22954		TRIM32	C2931907	"Limb-girdle muscular dystrophy, autosomal recessive"	"NCBI, ClinVar"			16-Feb-16
51592	TRIM33		C0238463	Papillary thyroid carcinoma	Office of Rare Diseases	5205	188550	16-Feb-16
51592	TRIM33		C0238463	Papillary thyroid carcinoma	SNOMED CT	255029007	188550	16-Feb-16
4591	TRIM37		C0524582	Mulibrey nanism syndrome	SNOMED CT	81604003	253250	16-Feb-16
54765	TRIM44		C4310695	Aniridia 3	NCBI curation		617142	20-Jun-17
7204	TRIO		C4310740	"Mental retardation, autosomal dominant 44"	NCBI curation		617061	20-Jun-17
11078	TRIOBP		C1853276	"Deafness, autosomal recessive 28"	NCBI curation		609823	16-Feb-16
11078		TRIOBP	C0236038	Hereditary hearing loss and deafness	GeneTests	53589		16-Feb-16
11078		TRIOBP	CN043648	Nonsyndromic hearing loss and deafness	NCBI curation			28-Apr-17
11078		TRIOBP	CN043650	"Nonsyndromic Hearing Loss and Deafness, Autosomal Recessive"	GeneTests	53608		16-Feb-16
9321	TRIP11		C0265273	"Achondrogenesis, type IA"	SNOMED CT	42725006	200600	16-Feb-16
9325	TRIP4		C4225177	Spinal muscular atrophy with congenital bone fractures 1	ClinVar		616866	24-Aug-16
9325	TRIP4		C4310736	"Muscular dystrophy, congenital, davignon-chauveau type"	NCBI curation		617066	24-Aug-16
93587	TRMT10A		C4014997	"Microcephaly, short stature, and impaired glucose metabolism 1"	NCBI curation		616033	24-Aug-16
54931	TRMT10C		C4310773	Combined oxidative phosphorylation deficiency 30	ClinVar		616974	24-Aug-16
57570	TRMT5		C4225290	Combined oxidative phosphorylation deficiency 26	NCBI curation		616539	16-Feb-16
55687	TRMU		C1154708	Streptomycin response	NCBI curation			16-Feb-16
55687	TRMU		C1838854	Aminoglycoside-induced deafness	NCBI curation		580000	16-Feb-16
55687	TRMU		C2751567	Liver failure acute infantile	Office of Rare Diseases	10593	613070	16-Feb-16
55687	TRMU		C2751567	Liver failure acute infantile	"UCLA Clinical Genomics Center, UCLA"		613070	16-Feb-16
55687	TRMU		CN184091	Aminoglycoside response	NCBI curation			16-Feb-16
55687	TRMU		CN184225	Gentamicin response	NCBI curation			16-Feb-16
55687	TRMU		CN184545	Tobramycin response	NCBI curation			16-Feb-16
55687	TRMU		CN184547	Kanamycin response	NCBI curation			16-Feb-16
51095	TRNT1		C4015172	"Sideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay"	NCBI curation		616084	16-Feb-16
51095	TRNT1		C4310776	Retinitis pigmentosa and erythrocytic microcytosis	ClinVar		616959	5-Jul-16
8989	TRPA1		C3808667	Familial episodic pain syndrome 1	NCBI curation		615040	16-Feb-16
7222	TRPC3		C4225158	Spinocerebellar ataxia 41	NCBI curation		616410	16-Feb-16
7225	TRPC6		C1858915	Focal segmental glomerulosclerosis 2	NCBI curation		603965	16-Feb-16
7225		TRPC6	CN043606	Focal segmental glomerulosclerosis	ADAM	CN037700		16-Feb-16
7225		TRPC6	CN043606	Focal segmental glomerulosclerosis	Office of Rare Diseases	6517		16-Feb-16
7225		TRPC6	CN043611	Hereditary nephrotic syndrome	GeneTests	72843		17-Aug-16
7225		TRPC6	CN043612	"Hereditary Nephrotic Syndromes, Autosomal Dominant"	GeneTests	72845		16-Feb-16
4308	TRPM1		C2750747	"Congenital stationary night blindness, type 1C"	NCBI curation		613216	16-Feb-16
4308		TRPM1	C0339535	Congenital stationary night blindness	SNOMED CT	232061009		16-Feb-16
54795	TRPM4		C1970298	Progressive familial heart block type 1B	Office of Rare Diseases	2610	604559	16-Feb-16
140803	TRPM6		C1865974	"Hypomagnesemia 1, intestinal"	NCBI curation		602014	16-Feb-16
54822	TRPM7		C0543859	Amyotrophic lateral sclerosis-parkinsonism/dementia complex 1	Office of Rare Diseases	9239	105500	16-Feb-16
7227	TRPS1		C0432233	Trichorhinophalangeal dysplasia type I	SNOMED CT	254091006	190350	16-Feb-16
7227	TRPS1		C1860823	Trichorhinophalangeal syndrome type 3	Office of Rare Diseases	7802	190351	16-Feb-16
162514	TRPV3		C2609071	"Palmoplantar keratoderma, mutilating, with periorificial keratotic plaques"	NCBI curation		614594	16-Feb-16
162514	TRPV3		C4225339	"Palmoplantar keratoderma, nonepidermolytic, focal 2"	NCBI curation		616400	16-Feb-16
59341	TRPV4		C0265280	"Spondylometaphyseal dysplasia, Kozlowski type"	NCBI curation		184252	16-Feb-16
59341	TRPV4		C0265281	Metatrophic dysplasia	SNOMED CT	22764001	156530	16-Feb-16
59341	TRPV4		C0432227	Brachyrachia (short spine dysplasia)	SNOMED CT	254087001	113500	16-Feb-16
59341	TRPV4		C0751335	Scapuloperoneal spinal muscular atrophy	Genetic Testing Registry (GTR)	GTR000500050	181405	16-Feb-16
59341	TRPV4		C0751335	Scapuloperoneal spinal muscular atrophy	Invitae		181405	16-Feb-16
59341	TRPV4		C0751335	Scapuloperoneal spinal muscular atrophy	Office of Rare Diseases	10314	181405	16-Feb-16
59341	TRPV4		C0751335	Scapuloperoneal spinal muscular atrophy	SNOMED CT	230248006	181405	16-Feb-16
59341	TRPV4		C1838492	"Distal spinal muscular atrophy, congenital nonprogressive"	NCBI curation		600175	16-Feb-16
59341	TRPV4		C1847406	"Digital arthropathy-brachydactyly, familial"	NCBI curation		606835	16-Feb-16
59341	TRPV4		C1868616	Parastremmatic dwarfism	Office of Rare Diseases	4222	168400	16-Feb-16
59341	TRPV4		C2079540	Charcot-Marie-Tooth disease type 2C	Office of Rare Diseases	1250	606071	16-Feb-16
59341	TRPV4		C3150755	Sodium serum level quantitative trait locus 1	NCBI curation		613508	16-Feb-16
59341	TRPV4		C3159322	Spondyloepiphyseal dysplasia Maroteaux type	Office of Rare Diseases	994	184095	16-Feb-16
59341	TRPV4		CN240839	"Avascular necrosis of femoral head, primary, 2"	NCBI curation		617383	20-Jun-17
59341		TRPV4	C0007959	Charcot-Marie-Tooth disease	Genetics Home Reference	charcot-marie-tooth-disease		16-Feb-16
59341		TRPV4	C0007959	Charcot-Marie-Tooth disease	Office of Rare Diseases	6034		16-Feb-16
59341		TRPV4	C0007959	Charcot-Marie-Tooth disease	SNOMED CT	50548001		16-Feb-16
59341		TRPV4	C4275066	Familial avascular necrosis of the femoral head	SNOMED CT	715657008		28-Mar-17
59341		TRPV4	CN043576	"Charcot-Marie-Tooth disease, type 2"	NCBI curation			16-Feb-16
7248	TSC1		C0751674	Lymphangiomyomatosis	SNOMED CT	73017001	606690	16-Feb-16
7248	TSC1		C1846385	Focal cortical dysplasia of Taylor	Office of Rare Diseases	10190	607341	16-Feb-16
7248	TSC1		C1854465	Tuberous sclerosis 1	Office of Rare Diseases	7830	191100	16-Feb-16
7248		TSC1	C0041341	Tuberous sclerosis syndrome	SNOMED CT	7199000		16-Feb-16
7249	TSC2		C0751674	Lymphangiomyomatosis	SNOMED CT	73017001	606690	16-Feb-16
7249	TSC2		C1846385	Focal cortical dysplasia of Taylor	Office of Rare Diseases	10190	607341	16-Feb-16
