rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	Expected P-Value	genes	
1796	Abnormality of abdomen morphology	C4020869	15	505	0.000137521646921	0.0003222102619303911	0.000399515738499	PDGFRB,SPTB,IL2RA,IL2RG,ABL1,SOS1,PDGFRA,KRAS,PDGFB,PIK3CA,PTPN11,SCARB2,JAK2,NRAS,FGFR2
1801	Abnormality of movement	C0026650	24	1025	0.00014167177968	0.0003231072838177251	0.00032900553471	FGF17,PDGFRB,GRIN2A,SYT2,FGF8,FGFR1,DNAJC6,OCRL,CSF2,GRIN1,ERBB4,SPTBN2,KRAS,PDGFB,PIK3CA,NEFL,FGFR3,ERBB3,SCARB2,BIN1,LRRK2,NRG1,SYNJ1,FGFR2
1807	Lobular carcinoma in situ of breast	C0279563	3	25	0.000141780736983	0.000324183710082526	0.000342821696102	ERBB2,PIK3CA,FGFR2
1832	Embryonal neoplasm	C0027654	5	74	0.000151966179681	0.00032866881951919627	0.000381430357733	KIT,PIK3CB,PIK3CA,FGFR3,VAMP7
1833	Low-set, posteriorly rotated ears	C1857486	8	179	0.000152580043273	0.00032884822389666306	0.00032934797742	HRAS,SOS1,FGFR1,OCRL,KRAS,PTPN11,NRAS,FGFR2
1840	Hemorrhagic Fever with Renal Syndrome	C0019101	3	26	0.000166139510361	0.0003301040545389308	0.000431148557675	IL2RA,ERBB4,SYT1
1841	Non-medullary thyroid carcinoma	C3501843	3	26	0.000166139510361	0.00033028345891639757	0.000448748228625	RET,ABCB1,NRAS
1855	Abnormality of the aorta	C4025756	8	183	0.000180141926991	0.0003327951202009329	0.000354590518968	HRAS,APOB,LDLRAP1,KRAS,PTPN11,PIK3R2,NRAS,FGFR2
1862	Hypotelorism	C0424711	4	49	0.000184737016826	0.0003340509508432006	0.000357581483231	FGFR1,FGFR3,SRC,FGFR2
1866	Primary sclerosing cholangitis	C0566602	6	109	0.000187259380708	0.00033476856835306783	0.000398406400725	EGFR,IL2RA,KRAS,ABCB1,IL2,NCAM1
1872	Gallbladder adenocarcinoma	C0279651	3	27	0.000193381561375	0.00033584499461786866	0.000453944260746	ERBB2,KRAS,JAK2
1873	Oxycephaly	C0030044	3	27	0.000193381561375	0.0003360243989953355	0.000367840459608	FGFR1,FGFR3,FGFR2
1874	Abnormality of the lacrimal duct	C1858567	3	27	0.000193381561375	0.00033620380337280234	0.00042019884877	FGFR3,FGF10,FGFR2
1917	Ventricular septal defect 2	C0018816	12	371	0.000221869722468	0.00034391819160387515	0.000351096355754	HRAS,LRP2,SOS1,FGFR1,KRAS,PIK3CA,PTPN11,ABCB1,FGFR3,ERBB3,PIK3R2,FGFR2
1921	Astrocytoma, low grade	C1314694	3	28	0.000223701775252	0.00034463580911374235	0.000404647435897	EGFR,WNT5A,ANGPT1
1923	Squamous cell carcinoma of the hypopharynx	C0280321	3	28	0.000223701775252	0.00034499461786867603	0.000402243589744	HGF,PTPN11,EGF
1924	Invasive Ductal Breast Carcinoma	C1134719	9	231	0.000225239324496	0.0003451740222461428	0.000427505827506	EGFR,HGF,ERBB2,KRAS,PDGFB,RASGRP3,PIK3CA,PTPN11,PTK6
1933	Multicystic renal dysplasia, bilateral	C1840451	6	114	0.000247026573046	0.0003467886616433441	0.000483927470249	IL3,KIT,ABL1,IL3RA,ERBB2,ABCB1
1937	Growth Disorders	C0018273	5	81	0.000249963696797	0.0003475062791532114	0.000372886594418	CBL,PIK3CA,PTPN11,AVPR2,JAK2
1938	Chromosome Aberrations	C0008625	5	81	0.000249963696797	0.00034768568353067816	0.000408710217755	EGFR,FGFR1,KRAS,FGFR3,JAK2
1961	Acquired long QT syndrome	C0023976	6	115	0.000260642975906	0.0003518119842124148	0.000352517985612	HRAS,CALM3,TF,DNM2,AKAP9,ADRB2
1975	Hypoplasia of the iris	C0344539	3	30	0.000294370511678	0.00035432364549695014	0.000420493665285	PIK3R1,LRP2,FGFR1
1976	Diminished movement	C4025710	3	30	0.000294370511678	0.0003545030498744169	0.000420020667114	DNAJC6,ERBB3,SYNJ1
1978	Chikungunya Fever	C0008055	3	30	0.000294370511678	0.00035486185862935055	0.00038784599062	DNM2,PIK3CB,PIK3CA
1990	Developmental delay with short stature, dysmorphic features, and sparse hair	C0424605	8	197	0.00031133670812	0.00035701471115895226	0.000408313065815	GRIN2B,SPTAN1,GRIN2A,DLG4,IL2RA,FGFR3,NRG1,AVP
2016	Myasthenic syndrome, congenital, 8	C0022972	3	31	0.00033512255061	0.00036167922497308937	0.000494056110319	IL2RA,SYT2,SLC18A3
2017	Monocytosis	C0085702	3	31	0.00033512255061	0.00036185862935055616	0.000400547081762	ABL1,JAK2,NRAS
2021	Bilateral cataracts (disorder)	C3277059	6	120	0.000338073823039	0.0003625762468604234	0.000456332210795	EGFR,OCRL,DNM2,PTPN11,EGF,FGFR2
2022	Anemia due to reduced life span of red cells	C4021112	5	86	0.000346190889703	0.00036275565123789025	0.000438177535519	CD3G,SPTA1,SPTB,IL2RA,NRAS
2155	Abnormality of the musculature of the limbs	C4024582	8	202	0.000374074879829	0.000386616433440976	0.000407615174503	DNAJC6,NEFL,PTPN11,FGFR3,BIN1,SYNJ1,FGF10,FGFR2
2163	Abnormality of the humeroradial joint	C4021981	3	32	0.000379759268786	0.00038805166846071044	0.000468691136792	FGF9,FGFR1,FGFR2
2166	Pleomorphic adenoma of salivary gland	C1519176	3	32	0.000379759268786	0.00038858988159311085	0.000480214948705	IL2RA,FGF2,ERBB2
2167	Urogenital fistula	C0853877	3	32	0.000379759268786	0.0003887692859705777	0.000431854762876	OCRL,RET,FGF20
2168	Familial Alzheimer Disease (FAD)	C0276496	3	32	0.000379759268786	0.0003889486903480445	0.000433958980834	CSF2,PIK3CB,PIK3CA
